ID,form,lang_id,homologue_set_id,PGer
1,abrs,got,1,*abra-
2,ǫfugr,non,2,*abuha-
3,øvigur,fao,2,*abuha-
4,avun,ovd,2,*abuha-
5,aƀuh,osx,2,*abuha-
6,abuh,goh,2,*abuha-
7,ebich,gmh,2,*abuha-
8,adesa,ang,3,*adesan
9,adze,eng,3,*adesan
10,afar,got,4,*afera-
11,afol,ang,5,*afla
12,afl,non,5,*afla
13,alv,fao,5,*afla
14,afl,non,6,*afla
15,alvur,fao,6,*afla
16,eftir,non,7,*after(i)
17,eftir,fao,7,*after(i)
18,æfter,ang,7,*after(i)
19,after,eng,7,*after(i)
20,efter,ofs,7,*after(i)
21,achter,nld,7,*after(i)
22,aftar,goh,7,*after(i)
23,after,gmh,7,*after(i)
24,ogan,got,8,*agan-
25,agn,non,9,*agana-
26,agn,fao,9,*agana-
27,egede,ang,10,*agiþō-
28,eide,ofs,10,*agiþō-
29,egitha,osx,10,*agiþō-
30,egede,dum,10,*agiþō-
31,egida,goh,10,*agiþō-
32,egede,gmh,10,*agiþō-
33,agis,got,11,*agiz-
34,egg,non,12,*agjō-
35,eggia,osx,12,*agjō-
36,ecka,goh,12,*agjō-
37,Ecke,deu,12,*agjō-
38,agls*,got,13,*agla-
39,aigan,got,14,*aigan-
40,eiga,non,14,*aigan-
41,eiga,fao,14,*aigan-
42,āgan,ang,14,*aigan-
43,owe,eng,14,*aigan-
44,āga,ofs,14,*aigan-
45,ēgan,osx,14,*aigan-
46,eigan,goh,14,*aigan-
47,eigen,gmh,14,*aigan-
48,eigen,deu,15,*aigena-
49,eiginn,non,15,*aigena-
50,egin,fao,15,*aigena-
51,iegen,ovd,15,*aigena-
52,āgen,ang,15,*aigena-
53,own,eng,15,*aigena-
54,˘āin,ofs,15,*aigena-
55,ēgan,osx,15,*aigena-
56,eigen,nld,15,*aigena-
57,eigan,goh,15,*aigena-
58,íkorni,non,16,*aikwernan-
59,íkorni,fao,16,*aikwernan-
60,aikuonn,ovd,16,*aikwernan-
61,ācweorn(a),ang,16,*aikwernan-
62,eecoren,dum,16,*aikwernan-
63,eekhoren,nld,16,*aikwernan-
64,eihhurno,goh,16,*aikwernan-
65,ains,got,17,*aina-
66,einn,non,17,*aina-
67,ein,fao,17,*aina-
68,ien,ovd,17,*aina-
69,ān,ang,17,*aina-
70,one,eng,17,*aina-
71,ãn,ofs,17,*aina-
72,ēn,osx,17,*aina-
73,een,nld,17,*aina-
74,ein,goh,17,*aina-
75,ein,deu,17,*aina-
76,ainlif,got,18,*ainalifa-
77,ellifu,non,18,*ainalifa-
78,ellivu,fao,18,*ainalifa-
79,ellåv,ovd,18,*ainalifa-
80,endlufon,ang,18,*ainalifa-
81,eleven,eng,18,*ainalifa-
82,andlova,ofs,18,*ainalifa-
83,ēlleƀan,osx,18,*ainalifa-
84,elf,nld,18,*ainalifa-
85,einlef,goh,18,*ainalifa-
86,elf,deu,18,*ainalifa-
87,ár,non,19,*airō-
88,ár,fao,19,*airō-
89,åra,ovd,19,*airō-
90,ār,ang,19,*airō-
91,oar,eng,19,*airō-
92,ada,got-crm,20,*ajja-
93,egg,non,20,*ajja-
94,egg,fao,20,*ajja-
95,egg,ovd,20,*ajja-
96,ǣg,ang,20,*ajja-
97,aai,fry,20,*ajja-
98,ei,osx,20,*ajja-
99,ei,nld,20,*ajja-
100,ei,goh,20,*ajja-
101,Ei,deu,20,*ajja-
102,acan,ang,21,*akan-
103,ache,eng,21,*akan-
104,alse,gml,22,*alasnō-
105,alsene,dum,22,*alasnō-
106,els,nld,22,*alasnō-
107,alansa,goh,22,*alasnō-
108,elve,gml,23,*albī-
109,elfr,non,23,*albī-
110,ōve,ovd,23,*albī-
111,ǫlpt,non,24,*albut-
112,álft,isl,24,*albut-
113,ielfetu,ang,24,*albut-
114,elk,eng,24,*albut-
115,albiz,gmh,24,*albut-
116,eald,ang,25,*alda-
117,old,eng,25,*alda-
118,ald,ofs,25,*alda-
119,ald,osx,25,*alda-
120,oud,nld,25,*alda-
121,alt,goh,25,*alda-
122,alt,deu,25,*alda-
123,alϸs,got,26,*alan-
124,ǫld,non,26,*alan-
125,aldor,ang,27,*alan-
126,aldar,osx,27,*alan-
127,ouder,dum,27,*alan-
128,altar,goh,27,*alan-
129,Alter,deu,27,*alan-
130,aleina,got,28,*alīnō-
131,ǫln,non,28,*alīnō-
132,alin,fao,28,*alīnō-
133,aln,ovd,28,*alīnō-
134,eln,ang,28,*alīnō-
135,ell,eng,28,*alīnō-
136,elne,dum,28,*alīnō-
137,el,dum,28,*alīnō-
138,elena,goh,28,*alīnō-
139,Elle,deu,28,*alīnō-
140,aljis*,got,29,*alja-
141,aljan*,got,30,*alan-
142,ellen,ang,31,*aljana-
143,ellean,osx,31,*aljana-
144,ellian,goh,31,*aljana-
145,ellen,gmh,31,*aljana-
146,ala-,got,32,*ala-
147,al-,non,32,*ala-
148,æl-,ang,32,*ala-
149,al-,osx,32,*ala-
150,ala-,goh,32,*ala-
151,ale,dum,33,*aluþ-
152,ǫl,non,33,*aluþ-
153,ealoþ,ang,33,*aluþ-
154,andbahts,got,34,*ambahta-
155,ambacht,dum,34,*ambahta-
156,ambaht,goh,34,*ambahta-
157,ambet,gmh,34,*ambahta-
158,amban,goh,35,*amban-
159,ama,non,36,*am(m)ōn-
160,ama,isl,36,*am(m)ōn-
161,ama,fao,36,*am(m)ōn-
162,ama,nob,36,*am(m)ōn-
163,ōsle,ang,37,*amslōn-
164,ousle,eng,37,*amslōn-
165,amsala,goh,37,*amslōn-
166,Amsel,deu,37,*amslōn-
167,ana,got,38,*ana
168,á,non,38,*ana
169,á,fao,38,*ana
170,ą̊,ovd,38,*ana
171,on,ang,38,*ana
172,on,eng,38,*ana
173,on,ofs,38,*ana
174,an,osx,38,*ana
175,aan,nld,38,*ana
176,ana,goh,38,*ana
177,an,deu,38,*ana
178,ein,fry,39,*anad-
179,anut,goh,39,*anad-
180,Ente,deu,39,*anad-
181,ǫnd,non,39,*anad-
182,ont,fao,39,*anad-
183,and,ovd,39,*anad-
184,ænid,ang,39,*anad-
185,andeis,got,40,*andja-
186,endir,non,40,*andja-
187,ende,ang,40,*andja-
188,end,eng,40,*andja-
189,e(i)nda,ofs,40,*andja-
190,endi,osx,40,*andja-
191,ǫngull,non,41,*angula-
192,ongel,ang,41,*angula-
193,angle,eng,41,*angula-
194,angel,gml,41,*angula-
195,angul,goh,41,*angula-
196,æs,non,42,*ansjō-
197,æs,fao,42,*ansjō-
198,oes,fry,42,*ansjō-
199,ose,gml,42,*ansjō-
200,ansts,got,43,*unnan-
201,ást,non,43,*unnan-
202,ást,fao,43,*unnan-
203,evēst,ofs,43,*unnan-
204,anst,osx,43,*unnan-
205,anst,goh,43,*unnan-
206,ōs,ang,44,*ansu-
207,ās,osx,44,*ansu-
208,ans(i)-,goh,44,*ansu-
209,áss,non,44,*ansu-
210,anþar,got,45,*anþara-
211,annarr,non,45,*anþara-
212,annar,fao,45,*anþara-
213,ōðer,ang,45,*anþara-
214,other,eng,45,*anþara-
215,ōther,ofs,45,*anþara-
216,ōathar,osx,45,*anþara-
217,andere,nld,45,*anþara-
218,andar,goh,45,*anþara-
219,anderer,deu,45,*anþara-
220,enni,non,46,*anþja-
221,enni,fao,46,*anþja-
222,enne,nob-dia,46,*anþja-
223,ænne,oswe,46,*anþja-
224,enne,ovd,46,*anþja-
225,andi,goh,46,*anþja-
226,e(i)nde,gmh,46,*anþja-
227,ǫnn,non,47,*anþō-
228,api,non,48,*apan-
229,apa,swe,48,*apan-
230,apa,ang,48,*apan-
231,ape,eng,48,*apan-
232,apo,osx,48,*apan-
233,aap,nld,48,*apan-
234,affo,goh,48,*apan-
235,Affe,deu,48,*apan-
236,apel,got-crm,49,*apla-
237,æpl,ang,49,*apla-
238,apple,eng,49,*apla-
239,appul,osx,49,*apla-
240,appel,nld,49,*apla-
241,apful,goh,49,*apla-
242,Apfel,deu,49,*apla-
243,ara,got,50,*aran-
244,ari,non,50,*aran-
245,ørn,dan,50,*aran-
246,aro,goh,50,*aran-
247,are,gmh,50,*aran-
248,Aar,deu,50,*aran-
249,arfr,non,51,*arba-
250,arbaiþs,got,52,*arbaidi-
251,earfoð,ang,52,*arbaidi-
252,arƀēd,osx,52,*arbaidi-
253,arvit,odt,52,*arbaidi-
254,arabeit,goh,52,*arbaidi-
255,Arbeit,deu,52,*arbaidi-
256,ierfe,ang,53,*arbja-
257,erve,ofs,53,*arbja-
258,erƀi,osx,53,*arbja-
259,arbi,goh,53,*arbja-
260,Erbe,deu,53,*arbja-
261,arbja,got,54,*arbja-
262,ierfe,ang,54,*arbja-
263,erva,ofs,54,*arbja-
264,erve,dum,54,*arbja-
265,arbeo,goh,54,*arbja-
266,Erbe,deu,54,*arbja-
267,ǫrðugr,non,55,*arduga-
268,ørdugur,fao,55,*arduga-
269,arf,nds,56,*arfan-(?)
270,arfi,non,56,*arfan-(?)
271,arvi,fao,56,*arfan-(?)
272,arve,nob,56,*arfan-(?)
273,argr,non,57,*arga-
274,argur,fao,57,*arga-
275,earg,ang,57,*arga-
276,erch,ofs,57,*arga-
277,arch,gml,57,*arga-
278,arch,dum,57,*arga-
279,erg,nld,57,*arga-
280,arg,goh,57,*arga-
281,ørv,fao,58,*arhwō-
282,earh,ang,58,*arhwō-
283,arrow,eng,58,*arhwō-
284,ǫr,non,58,*arhwō-
285,arjan*,got,59,*àrjan-
286,erien,goh,59,*àrjan-
287,ern,gmh,59,*àrjan-
288,arms,got,60,*arma-
289,armr,non,60,*arma-
290,earm,ang,60,*arma-
291,arm,eng,60,*arma-
292,erm,ofs,60,*arma-
293,arm,osx,60,*arma-
294,arm,nld,60,*arma-
295,aram,goh,60,*arma-
296,Arm,deu,60,*arma-
297,arm,ovd,61,*arma-
298,erm,ofs,61,*arma-
299,arm,osx,61,*arma-
300,arm,nld,61,*arma-
301,aram,goh,61,*arma-
302,arm,deu,61,*arma-
303,arms,got,61,*arma-
304,armr,non,61,*arma-
305,armur,fao,61,*arma-
306,ern,non,62,*árnja-
307,ars,non,63,*arsa-
308,ears,ang,63,*arsa-
309,ers,ofs,63,*arsa-
310,ars,osx,63,*arsa-
311,aars,nld,63,*arsa-
312,ars,goh,63,*arsa-
313,Arsch,deu,63,*arsa-
314,at,got,64,*at
315,at,non,64,*at
316,at,fao,64,*at
317,að,ovd,64,*at
318,æt,ang,64,*at
319,at,eng,64,*at
320,et,ofs,64,*at
321,at,osx,64,*at
322,az,goh,64,*at
323,ōdan,osx,65,*audana-
324,auðinn,non,65,*audana-
325,ēaden,ang,65,*audana-
326,eygja,non,66,*augjan-
327,øygje,nob,66,*augjan-
328,ōgan,osx,66,*augjan-
329,ōcken,goh,66,*augjan-
330,augo,got,67,*augōn-
331,auga,non,67,*augōn-
332,eyga,fao,67,*augōn-
333,oga,ovd,67,*augōn-
334,ēage,ang,67,*augōn-
335,eye,eng,67,*augōn-
336,āge,ofs,67,*augōn-
337,ōga,osx,67,*augōn-
338,oog,nld,67,*augōn-
339,ouga,goh,67,*augōn-
340,Auge,deu,67,*augōn-
341,ey,non,68,*aujō-
342,oyggj,fao,68,*aujō-
343,ä,ovd,68,*aujō-
344,īeg,ang,68,*aujō-
345,ooi,dum,68,*aujō-
346,ouwa,goh,68,*aujō-
347,Aue,deu,68,*aujō-
348,austr,non,69,*austera-
349,eystur,fao,69,*austera-
350,oster,ovd,69,*austera-
351,ēast,ang,69,*austera-
352,east,eng,69,*austera-
353,āster,ofs,69,*austera-
354,ōstar,osx,69,*austera-
355,ooster,dum,69,*austera-
356,ōstar,goh,69,*austera-
357,ear,eng,70,*auzōn-
358,āre,ofs,70,*auzōn-
359,ōra,osx,70,*auzōn-
360,oor,nld,70,*auzōn-
361,ōra,goh,70,*auzōn-
362,Ohr,deu,70,*auzōn-
363,auso,got,70,*auzōn-
364,eyra,non,70,*auzōn-
365,oyra,fao,70,*auzōn-
366,ära,ovd,70,*auzōn-
367,ēare,ang,70,*auzōn-
368,ǫnn,non,71,*azani-
369,ann,oswe,71,*azani-
370,erne,gmh,71,*azani-
371,asans,got,71,*azani-
372,bei_dē,goh,72,*ba-
373,beide,deu,72,*ba-
374,bai,got,72,*ba-
375,báðir,non,72,*ba-
376,báðir,fao,72,*ba-
377,båðer,ovd,72,*ba-
378,both,eng,72,*ba-
379,bēthe,ofs,72,*ba-
380,beide,nld,72,*ba-
381,bada,nob,73,*badōjan-
382,bǫð,non,74,*badwō-
383,beado,ang,74,*badwō-
384,badu-,osx,74,*badwō-
385,batu-,goh,74,*badwō-
386,bagms,got,75,*bagma-
387,baðmr,non,75,*bagma-
388,bēam,ang,75,*bagma-
389,beam,eng,75,*bagma-
390,bām,ofs,75,*bagma-
391,bōm,osx,75,*bagma-
392,boom,nld,75,*bagma-
393,boum,goh,75,*bagma-
394,Baum,deu,75,*bagma-
395,bǣdan,ang,76,*baidjan-
396,beitten,goh,76,*baidjan-
397,beiten,gmh,76,*baidjan-
398,baidjan,got,76,*baidjan-
399,beiða,non,76,*baidjan-
400,beiða,fao,76,*baidjan-
401,bak,non,77,*baka-
402,bak,fao,77,*baka-
403,bæc,ang,77,*baka-
404,back,eng,77,*baka-
405,bak,osx,77,*baka-
406,bokъ,chu,77,*baka-
407,beek,nld,78,*bakja-
408,bah,goh,78,*bakja-
409,Bach,deu,78,*bakja-
410,bekkr,non,78,*bakja-
411,bekkur,fao,78,*bakja-
412,bece,ang,78,*bakja-
413,beki,osx,78,*bakja-
414,bacan,ang,79,*bak(k)an-
415,bake,eng,79,*bak(k)an-
416,backen,dum,79,*bak(k)an-
417,bakken,nld,79,*bak(k)an-
418,bahhan,goh,79,*bak(k)an-
419,backen,gmh,79,*bak(k)an-
420,baka,non,79,*bak(k)an-
421,baka,fao,79,*bak(k)an-
422,båkå,ovd,79,*bak(k)an-
423,backōn,goh,79,*bak(k)an-
424,balgs,got,80,*balgi-
425,belgr,non,80,*balgi-
426,bōg,ovd,80,*balgi-
427,belig,ang,80,*balgi-
428,belly,eng,80,*balgi-
429,bellows,eng,80,*balgi-
430,bealch,fry,80,*balgi-
431,balch,dum,80,*balgi-
432,balg,goh,80,*balgi-
433,Balg,deu,80,*balgi-
434,belgja,non,81,*balgjan-
435,belgian,osx,81,*balgjan-
436,belko,osx,82,*balika-
437,belihha,goh,82,*balika-
438,belche,gmh,82,*balika-
439,Bōlch,deu,82,*balika-
440,bǫllr,non,83,*ballan-
441,bøllur,fao,83,*ballan-
442,boll,swe,83,*ballan-
443,ball,eng,83,*ballan-
444,bal,dum,83,*ballan-
445,bal,nld,83,*ballan-
446,ballo,goh,83,*ballan-
447,Ball,deu,83,*ballan-
448,belti,non,84,*baltja-
449,belt,ang,84,*baltja-
450,belt,eng,84,*baltja-
451,balz,goh,84,*baltja-
452,bǫl,non,85,*balwa-
453,bealo,ang,85,*balwa-
454,bale,eng,85,*balwa-
455,balo,osx,85,*balwa-
456,berja,non,86,*barjan-
457,berja,fao,86,*barjan-
458,berjan,goh,86,*barjan-
459,berjen,gmh,86,*barjan-
460,berkja,isl,87,*barkjan-
461,bōrkur,isl,88,*barku-
462,børkur,fao,88,*barku-
463,bark,wep,88,*barku-
464,bǫrkr,non,88,*barku-
465,bǫrgr,non,89,*baruga-
466,bearg,ang,89,*baruga-
467,barrow,eng,89,*baruga-
468,barg,nld,89,*baruga-
469,barug,goh,89,*baruga-
470,barc,gmh,89,*baruga-
471,bǫrr,non,90,*barwa-
472,bearu,ang,90,*barwa-
473,bara-wāri,goh,90,*barwa-
474,bars,got-crm,91,*barzda-
475,bard,nob,91,*barzda-
476,beard,ang,91,*barzda-
477,beard,eng,91,*barzda-
478,berd,ofs,91,*barzda-
479,baard,nld,91,*barzda-
480,bart,goh,91,*barzda-
481,Bart,deu,91,*barzda-
482,*barϑa,pita,91,*barzda-
483,batis,got,92,*batiz
484,betr,non,92,*batiz
485,betur,fao,92,*batiz
486,bet,ang,92,*batiz
487,bat,osx,92,*batiz
488,bet,dum,92,*batiz
489,baz,goh,92,*batiz
490,beugen,deu,93,*būgan-
491,beygja,non,93,*būgan-
492,boyggja,fao,93,*būgan-
493,bīegan,ang,93,*būgan-
494,bōgian,osx,93,*būgan-
495,bougen,goh,93,*būgan-
496,baun,non,94,*baunō-
497,bēan,ang,94,*baunō-
498,bean,eng,94,*baunō-
499,bōna,osx,94,*baunō-
500,boon,nld,94,*baunō-
501,bōna,goh,94,*baunō-
502,Bohne,deu,94,*baunō-
503,baus,nob,95,*bausa-
504,bās*,ofs,95,*bausa-
505,gi-bōsi,osx,95,*bausa-
506,bōsi,odt,95,*bausa-
507,boos,nld,95,*bausa-
508,bōsi,goh,95,*bausa-
509,böse,deu,95,*bausa-
510,bēatan,ang,96,*bautan-
511,beat,eng,96,*bautan-
512,boten,dum,96,*bautan-
513,bōzan,goh,96,*bautan-
514,bjórr,non,97,*bebura-
515,biuor,ovd,97,*bebura-
516,beofor,ang,97,*bebura-
517,beaver,eng,97,*bebura-
518,biƀar,osx,97,*bebura-
519,bever,nld,97,*bebura-
520,bibar,goh,97,*bebura-
521,Biber,deu,97,*bebura-
522,bjóri,fao,97,*bebura-
523,bjor(e),nob,97,*bebura-
524,bjaur,swe-gut,97,*bebura-
525,bidden,nld,98,*bedjan-
526,bitten,goh,98,*bedjan-
527,biten,deu,98,*bedjan-
528,bidjan,got,98,*bedjan-
529,biðja,non,98,*bedjan-
530,biðja,fao,98,*bedjan-
531,biða,ovd,98,*bedjan-
532,biddan,ang,98,*bedjan-
533,bid,eng,98,*bedjan-
534,bidda,ofs,98,*bedjan-
535,biddian,osx,98,*bedjan-
536,bolginn,non,99,*belgan-
537,for-bolgen,ofs,99,*belgan-
538,ar-belgan,osx,99,*belgan-
539,ver-bolgen,enld,99,*belgan-
540,belgen,gmh,99,*belgan-
541,belgan,ang,99,*belgan-
542,belgan,goh,99,*belgan-
543,bjalla,isl,100,*bullōn-
544,bellan,ang,100,*bullōn-
545,bellen,dum,100,*bullōn-
546,bellan,goh,100,*bullōn-
547,bellen,gmh,100,*bullōn-
548,bellen,deu,100,*bullōn-
549,beran,goh,101,*beran-
550,bairan,got,101,*beran-
551,bera,non,101,*beran-
552,bjärå,ovd,101,*beran-
553,beran,ang,101,*beran-
554,bear,eng,101,*beran-
555,bera,ofs,101,*beran-
556,beran,osx,101,*beran-
557,beer,nld,102,*beran-
558,Biari,oswe,102,*beran-
559,bera,ang,102,*beran-
560,bere,dum,102,*beran-
561,bero,goh,102,*beran-
562,Bär,deu,102,*beran-
563,barrow,eng,103,*berga-
564,berch,ofs,103,*berga-
565,berg,osx,103,*berga-
566,berg,nld,103,*berga-
567,berg,goh,103,*berga-
568,Berg,deu,103,*berga-
569,bjarg,non,103,*berga-
570,beorg,ang,103,*berga-
571,bairhts,got,104,*berhta-
572,bjartr,non,104,*berhta-
573,beorht,ang,104,*berhta-
574,bright,eng,104,*berhta-
575,berht,osx,104,*berhta-
576,beraht,goh,104,*berhta-
577,berht,gmh,104,*berhta-
578,beorcan,ang,105,*berkan-
579,bark,eng,105,*berkan-
580,birch,eng,106,*berkō-
581,berk,nld,106,*berkō-
582,bjǫrk,non,106,*berkō-
583,beorc,ang,106,*berkō-
584,bogin,fao,107,*beugan-
585,biugan,got,107,*beugan-
586,bjúga,non,107,*beugan-
587,būgan,ang,107,*beugan-
588,bow,eng,107,*beugan-
589,bugen,dum,107,*beugan-
590,buigen,nld,107,*beugan-
591,biogan,goh,107,*beugan-
592,biegen,deu,107,*beugan-
593,bile-wit,osx,108,*bila-
594,bil-lijc,dum,108,*bila-
595,bil-lijk,nld,108,*bila-
596,bil-līh,goh,108,*bila-
597,un-bil,gmh,108,*bila-
598,binda,non,109,*bindan-
599,bindan,ang,109,*bindan-
600,bind,eng,109,*bindan-
601,binda,ofs,109,*bindan-
602,bindan,osx,109,*bindan-
603,binden,nld,109,*bindan-
604,bintan,goh,109,*bindan-
605,binden,deu,109,*bindan-
606,bindan,got,109,*bindan-
607,beitan,got,110,*bītan-
608,bíta,non,110,*bītan-
609,bíta,fao,110,*bītan-
610,baita,ovd,110,*bītan-
611,bītan,ang,110,*bītan-
612,bite,eng,110,*bītan-
613,bīta,ofs,110,*bītan-
614,bītan,osx,110,*bītan-
615,bijten,nld,110,*bītan-
616,bīzan,goh,110,*bītan-
617,beißen,deu,110,*bītan-
618,bittar,osx,111,*bitra-
619,bitter,nld,111,*bitra-
620,bittar,goh,111,*bitra-
621,bitter,deu,111,*bitra-
622,bitr,non,111,*bitra-
623,bitur,fao,111,*bitra-
624,bitter,ovd,111,*bitra-
625,bitor,ang,111,*bitra-
626,bitter,eng,111,*bitra-
627,blað,non,112,*blada-
628,blað,fao,112,*blada-
629,blað,ovd,112,*blada-
630,-bleth,ofs,112,*blada-
631,blad,osx,112,*blada-
632,blad,nld,112,*blada-
633,blat,goh,112,*blada-
634,Blatt,deu,112,*blada-
635,blāwan,ang,113,*blēan-
636,blow,eng,113,*blēan-
637,bliā(n),ofs,113,*blēan-
638,blæyen,dum,113,*blēan-
639,blāen,goh,113,*blēan-
640,blæjen,gmh,113,*blēan-
641,blähen,deu,113,*blēan-
642,blár,non,114,*blēwa-
643,bláur,fao,114,*blēwa-
644,blå,ovd,114,*blēwa-
645,blāw,ang,114,*blēwa-
646,blæ,sco,114,*blēwa-
647,blāw,ofs,114,*blēwa-
648,blauw,nld,114,*blēwa-
649,blāo,goh,114,*blēwa-
650,blau,deu,114,*blēwa-
651,blouwen,dum,115,*blewwan-
652,bliuwan,goh,115,*blewwan-
653,bliggwan,got,115,*blewwan-
654,blow,eng,115,*blewwan-
655,blinds,got,116,*blinda-
656,blindr,non,116,*blinda-
657,blind,ang,116,*blinda-
658,blind,ofs,116,*blinda-
659,blind,osx,116,*blinda-
660,blind,nld,116,*blinda-
661,blint,goh,116,*blinda-
662,blind,deu,116,*blinda-
663,bluoen,goh,117,*blōan-
664,blühen,deu,117,*blōan-
665,blōwan,ang,117,*blōan-
666,bloia,ofs,117,*blōan-
667,blōian,osx,117,*blōan-
668,bloeien,nld,117,*blōan-
669,bloma,got,118,*blōmman-
670,blómi,non,118,*blōmman-
671,blómi,fao,118,*blōmman-
672,blóma,fao,118,*blōmman-
673,bljomme,ovd,118,*blōmman-
674,blōmo,osx,118,*blōmman-
675,bloem,nld,118,*blōmman-
676,bluomo,goh,118,*blōmman-
677,bluome,gmh,118,*blōmman-
678,Blume,deu,118,*blōmman-
679,būan,ang,119,*bōan-
680,būan,osx,119,*bōan-
681,bouwen,nld,119,*bōan-
682,bū(wan),goh,119,*bōan-
683,bauen,deu,119,*bōan-
684,bauan,got,119,*bōan-
685,búa,non,119,*bōan-
686,búgva,fao,119,*bōan-
687,bógr,non,120,*bōgu-
688,buog,ovd,120,*bōgu-
689,bōg,ang,120,*bōgu-
690,bow,eng,120,*bōgu-
691,boeg,nld,120,*bōgu-
692,buog,goh,120,*bōgu-
693,Bug,deu,120,*bōgu-
694,bók,non,121,*bōk(j)ō-
695,bók,fao,121,*bōk(j)ō-
696,buok,ovd,121,*bōk(j)ō-
697,bōc,ang,121,*bōk(j)ō-
698,book,eng,121,*bōk(j)ō-
699,beech,eng,121,*bōk(j)ō-
700,bōka,osx,121,*bōk(j)ō-
701,beuk,nld,121,*bōk(j)ō-
702,buohha,goh,121,*bōk(j)ō-
703,Buche,deu,121,*bōk(j)ō-
704,bōsm,ang,122,*bōsma-
705,bosom,eng,122,*bōsma-
706,bōsem,ofs,122,*bōsma-
707,boesem,dum,122,*bōsma-
708,boezem,nld,122,*bōsma-
709,buosum,goh,122,*bōsma-
710,Busen,deu,122,*bōsma-
711,brēd,osx,123,*braida-
712,breed,nld,123,*braida-
713,breit,goh,123,*braida-
714,breit,deu,123,*braida-
715,braiϸ,got,123,*braida-
716,breiðr,non,123,*braida-
717,breiður,fao,123,*braida-
718,brieð,ovd,123,*braida-
719,brād,ang,123,*braida-
